Rank,Title,Score,Episodes,Members_Votes,Type,Premiered,Rating,Source,Studio,Top
9137,Fushigi na Somera-chan,5.87,100,12284,2,2015,2,9,351,0
9138,gdMen,5.87,100,2653,2,2018,1,5,19,0
9140,Kashi no Ki Mokku,5.87,100,1600,2,1972,2,8,290,0
9143,Lemon Angel YJ-ban,5.87,100,652,1,1990,1,14,313,0
9145,Love♥Love?,5.87,100,20447,2,2004,1,9,82,0
9147,Alexander Senki Movie,5.86,1,2167,0,2000,3,5,199,0
9148,Angelique: Shiroi Tsubasa no Memoire,5.86,100,2977,1,2000,3,9,299,0
9149,Baku Tech! Bakugan Gachi,5.86,100,1943,2,2013,0,9,236,0
9152,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,5.86,1,2047,0,2010,3,3,199,0
9155,Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland,5.86,1,4338,0,2019,2,13,119,0
9156,Guardian Hearts,5.86,100,7521,1,2003,3,14,344,0
9157,Guardian Hearts-Power UP!,5.86,100,3482,1,2005,2,9,163,0
9159,Kemono Friends 2,5.86,100,15285,2,2019,1,9,194,0
9160,Kojiki: Hyuuga-hen,5.86,1,395,0,2013,2,10,340,0
9161,Kujakuou,5.86,100,2329,1,1988,1,3,81,0
9165,Oreca Battle,5.86,100,2345,2,2014,1,13,199,0
9169,Rokushin Gattai GodMars (1982),5.86,1,725,0,1982,2,9,160,0
9170,Ryo,5.86,1,12155,0,2013,0,9,224,0
9171,"Shachou, Battle no Jikan Desu!",5.86,100,32668,2,2020,2,3,108,0
9172,Time Bokan Series: Zenderman,5.86,100,828,2,1979,0,0,340,0
9175,Natsunagu!,5.85,100,21815,2,2020,2,4,247,0
9176,Onsen Yousei Hakone-chan,5.85,100,27445,2,2015,2,5,307,0
9178,Salamander,5.85,100,1334,1,1987,2,0,252,0
9179,San Ge Heshang,5.85,1,432,0,1980,0,5,283,0
9180,School Days: Valentine Days,5.85,1,49707,1,2008,0,3,199,0
9181,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,5.85,1,704,1,1992,2,1,73,0
9182,Shin Kujakuou,5.85,100,1896,1,1994,0,9,12,0
9185,Time Bokan Series: Itadakiman,5.85,100,819,2,1983,1,3,210,0
9186,Youkai Ningen Bem (2006),5.85,100,2751,2,2006,2,5,313,0
9187,Zegapain ADP,5.85,1,2940,0,2016,2,5,377,0
9188,Aitsu to Lullaby: Suiyobi no Cinderella,5.85,1,567,0,1987,2,9,74,0
9189,Atomic World,5.85,1,359,0,2009,1,0,342,0
9190,Barbapapa (1977),5.85,100,696,2,1977,1,9,340,0
9191,Blocker Gundan IV Machine Blaster,5.85,100,829,2,1976,1,3,266,0
9193,Cleopatra D.C.,5.85,100,2775,1,1989,2,9,342,0
9195,Comet Lucifer,5.85,100,101241,2,2015,2,14,156,0
9199,D_Cide Traumerei the Animation,5.85,100,20428,2,2021,2,2,334,0
9201,Gunparade Orchestra,5.85,100,4316,2,2005,0,3,360,0
9202,Hello Kitty no Circus ga Yatte Kita,5.85,1,368,1,1992,0,9,0,0
9203,Himote House: Dai Panic! Minna de Gokiburi Taiji,5.85,1,1284,1,2021,1,9,323,0
9204,Hulaing Babies,5.85,100,3554,2,2019,0,9,340,0
9210,Mahjong Hishouden: Naki no Ryuu,5.85,100,996,1,1988,2,5,360,0
9213,Babel Nisei (OVA),5.84,100,2313,1,1992,2,0,340,0
9218,Eightman,5.84,100,1508,2,1963,2,9,156,0
9220,Futari no Joe,5.84,100,1183,1,2003,2,4,199,0
9221,Futarigurashi,5.84,100,1516,2,1998,3,9,296,0
9222,Gokiburi-tachi no Tasogare,5.84,1,1791,0,1987,2,11,252,0
9223,Hello Kitty no Hansel to Gretel,5.84,1,389,1,2001,2,4,199,0
9225,Kyomu Senshi Miroku,5.84,100,942,1,1989,2,9,340,0
9226,Licca-chan Fushigi na Mahou no Ring,5.84,100,792,1,1991,0,13,199,0
9228,Mangirl!,5.84,100,29996,2,2013,4,13,62,0
9229,Mikeneko Holmes no Yuurei Joushu,5.84,1,521,1,1992,3,3,343,0
9230,Project Scard: Praeter no Kizu,5.84,100,27617,2,2021,1,8,119,0
9231,Sarutobi Ecchan,5.84,100,793,2,1971,2,9,252,0
9234,Wave!!: Surfing Yappe!! (TV),5.84,100,40266,2,2021,1,0,7,0
9235,Miracle Shoujo Limit-chan,5.83,100,711,2,1973,2,5,201,0
9238,Princess Rouge,5.83,100,1934,1,1997,0,9,238,0
9239,Rescue Me!,5.83,1,27822,1,2013,2,5,123,0
9242,Sotsugyou: Graduation,5.83,100,1202,1,1995,2,5,280,0
9243,Sukima no Kuni no Polta,5.83,100,377,2,2005,2,13,199,0
9244,Super Milk-chan,5.83,100,4070,2,1998,0,13,199,0
9247,Turning Mecard,5.83,100,756,2,2015,4,0,128,0
9250,Bloody Bunny,5.83,100,637,2,2012,4,9,186,0
9251,Chiisana Ojisan,5.83,100,702,2,2012,2,9,0,0
9252,Donguri to Yamaneko,5.83,1,682,1,1988,2,3,307,0
9253,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,5.83,1,104800,0,1994,3,5,87,0
9254,Duel Masters,5.83,100,21170,2,2002,2,9,103,0
9255,Eun-sil-i,5.83,1,449,0,2011,2,4,340,0
9256,G-9,5.83,1,2511,1,2006,1,4,132,0
9257,Gegege no Kitarou: Chisougan,5.83,1,818,0,1980,2,5,283,0
9259,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,5.83,1,551,0,1992,2,10,201,0
9260,Hokkyoku no Muushika Miishika,5.83,1,488,0,1979,2,9,217,0
9261,Human Lost: Ningen Shikkaku,5.83,1,16618,0,2019,1,9,149,0
9262,Kero Kero Keroppi no Gulliver no Bouken,5.83,1,378,1,1993,4,9,76,0
9263,Kirin Ashita no Calendar,5.83,1001,430,2,1980,3,9,178,0
9264,Koume-chan ga Iku!,5.83,100,1113,2,1999,2,1,241,0
9266,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,5.83,1,1420,0,1985,2,4,307,0
9267,Majuu Senshi Luna Varga,5.83,100,1613,1,1991,2,5,377,0
9268,Marginal Prince: Gekkeiju no Ouji-tachi,5.83,100,12966,2,2006,3,3,205,0
9269,Marvel Disk Wars: The Avengers,5.83,100,7733,2,2014,2,9,33,0
9270,Akuma-kun (Movie),5.82,1,689,0,1989,2,6,274,0
9271,Ayane-chan High Kick!,5.82,100,4717,1,1997,0,5,360,0
9272,Battle Girl High School,5.82,100,22376,2,2017,2,13,307,0
9273,Birthday Boy,5.82,1,1776,0,2004,3,9,30,0
9274,Choboraunyopomi Gekijou Ai Mai Mii,5.82,100,27996,2,2013,0,5,317,0
9276,Daikyouryuu Jidai,5.82,1,624,0,1979,2,10,133,0
9278,Duel Masters VS,5.82,100,996,2,2014,2,8,262,0
9279,Genocyber,5.82,100,29838,1,1994,2,4,28,0
9281,Hello Kitty no Momotarou,5.82,1,456,1,2001,2,9,19,0
9283,Kaitei Sanman Mile,5.82,1,662,0,1970,1,4,128,0
9284,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,5.82,100,5503,2,2004,2,5,112,0
9288,Marvel Future Avengers 2nd Season,5.82,100,1306,2,2018,0,9,199,0
9289,Minna Agechau♡,5.82,1,2240,1,1987,2,8,340,0
9291,Qi Cai Lao Fu Zi,5.82,1,369,0,1981,2,8,340,0
9295,Tono to Issho 1.5,5.82,1,677,1,2010,2,3,299,0
9300,Mu Di,5.81,1,686,0,1963,2,0,311,0
9301,Nyamen,5.81,100,1108,2,2014,3,5,199,0
9305,Shihaisha no Tasogare,5.81,1,8197,1,1998,2,5,164,0
9306,Shin Hurricane Polymar,5.81,100,1890,1,1996,2,5,199,0
9307,Shishunki Bishoujo Gattai Robo Z-Mind,5.81,100,866,1,1999,2,9,6,0
9310,The Epic Of ZektBach,5.81,1,3826,1,2011,2,2,194,0
9312,Xi Yangyang Yu Hui Tailang: Niu Qi Chong Tian,5.81,1,454,0,2009,2,9,201,0
9313,Yuri Seijin Naoko-san,5.81,1,15323,1,2010,2,9,156,0
9314,Yuukan Club,5.81,100,877,1,1991,0,4,340,0
9315,Akubi Girl,5.81,100,769,2,2006,1,0,212,0
9316,Ba La La Xiao Mo Xian: Qiji Wubu,5.81,100,808,2,2013,2,13,265,0
9317,Chouon Senshi Borgman: Madnight☆Gigs!,5.81,1,504,1,1989,4,8,244,0
9318,Cosplay Complex,5.81,100,11592,1,2002,0,0,199,0
9320,Dibetagurashi: Ahiru no Seikatsu,5.81,100,883,2,2013,0,9,313,0
9321,Futatsu no Sekai,5.81,1,427,0,1929,4,4,315,0
9323,Idol Bouei-tai Hummingbird,5.81,100,2170,1,1993,2,10,283,0
9324,Kotetsu no Daibouken,5.81,100,2675,1,1996,1,3,132,0
9329,Majutsushi Orphen Hagure Tabi,5.81,100,58121,2,2020,2,9,23,0
9331,Ahiru no Ko,5.8,1,495,0,1932,2,9,199,0
9334,Backkom,5.8,100,1754,2,2005,2,9,370,0
9337,Cure Miracle to Mofurun no Mahou Lesson,5.8,1,1027,0,2016,1,4,119,0
9339,Evil or Live,5.8,100,70987,2,2017,1,9,313,0
9341,Flying Luna Clipper,5.8,1,1051,1,1987,3,2,199,0
9342,Futari wa Milky Holmes,5.8,100,9918,2,2013,2,9,307,0
9343,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,5.8,1,718,1,1991,1,7,30,0
9347,Hoshi Neko Fullhouse,5.8,100,982,1,1989,2,8,283,0
9348,Kiss wa Hitomi ni Shite,5.8,1,1127,1,1993,2,3,340,0
9349,Kyouryuu Tankentai Born Free,5.8,100,802,2,1976,0,5,66,0
9350,Magma Taishi,5.8,100,1010,1,1993,2,8,119,0
9352,Military!,5.8,100,37961,2,2015,0,5,217,0
9353,Nessa no Haou Gandalla,5.8,100,1543,2,1998,2,9,24,0
9356,Saredo Tsumibito wa Ryuu to Odoru,5.8,100,49897,2,2018,3,5,199,0
9359,The Closet,5.8,1,314,0,2014,0,9,299,0
9365,Ninja & Soldier,5.79,1,412,0,2012,2,8,324,0
9367,Penguin no Mondai,5.79,100,690,2,2008,0,14,199,0
9370,Shin Sakura Taisen the Animation,5.79,100,16039,2,2020,2,3,247,0
9376,Usakame,5.79,100,11276,2,2016,3,5,340,0
9379,Yubi wo Nusunda Onna,5.79,1,1684,0,2010,2,9,201,0
9382,Black Jack: Futari no Kuroi Isha - Manner Movie,5.79,1,856,0,2005,2,5,251,0
9386,Fairy Gone,5.79,100,149904,2,2019,0,9,283,0
9388,Gegege no Kitarou: Kitarou no Yuurei Densha,5.79,1,697,0,1999,2,9,78,0
9389,Greek Roman Sinhwa: Olympus Guardian (Movie),5.79,1,415,0,2005,2,9,307,0
9391,Hello Kitty no Yume Dorobou,5.79,1,356,1,1993,4,9,323,0
9393,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,5.79,1,509,0,1989,1,5,199,0
9394,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,5.79,100,440,2,2012,4,5,336,0
9395,Hortensia Saga (TV),5.79,100,45991,2,2021,2,3,199,0
9396,Joshikausei,5.79,100,51913,2,2019,0,9,199,0
9400,Lei Su Deng Shandian Chong Xian,5.79,100,310,2,2007,4,3,244,0
9401,Majuu Sensen,5.79,100,1228,1,1990,0,9,199,0
9402,Ahiru no Pekkle no Sindbad no Bouken,5.78,1,489,1,1993,4,9,201,0
9405,Aquarian Age: Saga II - Don't Forget Me...,5.78,1,3242,1,2003,2,9,169,0
9407,Blue Reflection Ray,5.78,100,23282,2,2021,1,9,183,0
9411,Don Chuck Monogatari,5.78,100,903,2,1975,2,3,345,0
9412,Duel Masters Victory,5.78,100,1219,2,2011,2,9,73,0
9413,G-On Riders,5.78,100,4171,2,2002,1,5,189,0
9414,Gaist Crusher,5.78,100,2182,2,2013,3,3,144,0
9416,Hello Kitty no Kurumi Wari Ningyou,5.78,1,387,1,2001,0,5,220,0
9417,Hotaru Kagayaku,5.78,1,366,1,1991,2,5,140,0
9418,Juuippiki no Neko,5.78,1,773,0,1980,0,8,169,0
9420,Koneko no Rakugaki,5.78,1,1563,0,1957,2,5,199,0
9423,Metropolis (2009),5.78,1,852,0,2009,0,5,194,0
9425,Muv-Luv Alternative,5.78,100,26815,2,2021,0,9,201,0
9426,Oz no Mahoutsukai,5.78,1,808,0,1982,2,9,307,0
9428,Sailor Victory,5.78,100,1651,1,1995,2,9,277,0
9429,Santa Company,5.78,1,4523,0,2014,2,2,15,0
9430,Sekai de Ichiban Tsuyoku Naritai!,5.78,100,48461,2,2013,1,3,340,0
9431,Shikizakura,5.78,100,13097,2,2021,2,9,360,0
9432,Soul Buster,5.78,100,20286,2,2016,2,9,12,0
9435,Tetsuwan Atom: Chikyuu Saigo no Hi,5.78,1,854,0,2001,1,9,112,0
9437,Time Bokan Series: Gyakuten Ippatsuman,5.78,100,915,2,1982,2,9,350,0
9440,Ulibyeol Ilhowa Eollugso,5.78,1,1535,0,2014,0,5,298,0
9441,Yuki Terai,5.78,100,562,1,2000,1,5,340,0
9446,Sono Kinisasete yo: My My Mai,5.77,100,2552,1,1993,2,3,199,0
9452,Transformers: Scramble City,5.77,1,1731,1,1986,2,5,53,0
9453,Urahara,5.77,100,32608,2,2017,2,9,161,0
9454,Visions of Frank: Short Films by Japan's Most Audacious Animators,5.77,100,765,1,2005,0,9,66,0
9455,World Fool News (TV) Part II,5.77,100,1006,2,2017,2,9,323,0
9456,Xue Haizi,5.77,1,308,0,1980,0,8,190,0
9457,Yami Shibai 9,5.77,100,7947,2,2021,0,9,237,0
9461,Zenbu Wakatteru,5.77,1,230,0,2014,0,3,340,0
9463,Battle Spirits: Double Drive,5.77,100,1338,2,2016,2,11,241,0
9464,Be-Bop Kaizokuban,5.77,100,772,1,1991,0,0,290,0
9465,Big Order,5.77,1,36493,1,2015,2,9,78,0
9466,"Boku no Imouto wa ""Osaka Okan""",5.77,100,18315,2,2012,3,9,125,0
9471,Fireball Humorous,5.77,100,2998,2,2017,2,5,345,0
9472,Gasshin Sentai Mechander Robo,5.77,100,797,2,1977,2,9,201,0
9473,Goddamn,5.77,100,2770,1,1990,0,8,265,0
9474,Gulliver no Uchuu Ryokou,5.77,1,1295,0,1965,2,5,199,0
9475,Hello Kitty no Sanbiki no Kobuta,5.77,1,344,1,2001,0,5,352,0
9479,Kikou Sennyo Rouran,5.77,100,1818,2,2002,2,4,28,0
9480,Koi Koi 7,5.77,100,14955,2,2005,2,3,201,0
9481,Kotowaza House,5.77,1000,432,2,1987,0,9,112,0
9482,Maesetsu!,5.77,100,9934,2,2020,2,10,71,0
9485,Bihada Ichizoku,5.76,100,4308,2,2008,0,9,82,0
9492,Gundam: G no Reconguista,5.76,100,27107,2,2014,2,0,285,0
9493,Hello Kitty no Suteki na Kyoudai,5.76,1,377,1,1993,2,5,156,0
9494,Kakko Kawaii Sengen! 2,5.76,100,734,2,2011,2,13,119,0
9496,Land,5.76,1,319,0,2013,0,3,199,0
9499,Mahou Shoujo Taisen,5.76,100,16009,2,2014,2,5,265,0
9503,Notari Matsutarou,5.76,100,604,1,1990,2,9,35,0
9504,Ohayou Ninja-tai Gatchaman,5.76,1000,666,2,2011,2,0,19,0
9506,Pecola,5.76,100,399,2,2002,2,0,307,0
9508,Refrain Blue,5.76,100,2148,1,2000,2,9,373,0
9514,Taboo Tattoo,5.76,100,249052,2,2016,2,5,199,0
9515,Tobira wo Akete,5.76,1,2074,0,1986,4,5,299,0
9517,Wizardry,5.76,1,2570,1,1991,3,9,199,0
9518,Yami Shibai 4,5.76,100,24984,2,2017,2,9,199,0
9520,Yobarete Tobidete Akubi-chan,5.76,100,751,2,2001,1,5,44,0
9521,Yodomi no Sakagi,5.76,1,767,0,2014,0,9,199,0
9523,Z/X: Code Reunion,5.76,100,12010,2,2019,2,8,199,0
9525,Naked Wolves,5.75,100,666,2,2009,4,14,58,0
9526,Oval x Over,5.75,1,1726,0,2005,2,10,307,0
9528,Ra/Radio Noise*Planet,5.75,1,920,1,2010,2,9,199,0
9529,Saa Ikou! Tamagotchi,5.75,100,898,2,2007,0,10,340,0
9530,Seirei Tsukai,5.75,1,3023,0,1995,4,9,323,0
9533,Shiba Inuko-san,5.75,100,9020,2,2012,2,9,375,0
9535,Soukou Musume Senki,5.75,100,11888,2,2021,2,9,217,0
9537,Suteneko Tora-chan,5.75,1,1338,0,1947,2,3,340,0
9539,Tonari no 801-chan R,5.75,1,2902,1,2009,2,9,370,0
9541,X Densha de Ikou,5.75,1,3093,1,1987,0,11,199,0
9542,Yamato 2520,5.75,100,1698,1,1994,2,9,164,0
9543,Yona Yona Penguin,5.75,1,986,0,2009,4,6,246,0
9545,Akuma-kun: Youkoso Akuma Land e!!,5.75,1,572,0,1990,1,9,20,0
9549,Bounty Hunter: The Hard,5.75,1,1118,1,1996,1,6,373,0
9552,Digimon Adventure 3D: Digimon Grand Prix!,5.75,1,7688,0,2000,2,10,199,0
9553,Dokyuu Hentai HxEros,5.75,100,107613,2,2020,0,5,201,0
9556,Eternity: Shinya no Nurekoi Channel ♡,5.75,100,6630,2,2020,0,13,66,0
9557,Genki!! Ekoda-chan,5.75,100,899,2,2011,0,3,39,0
9559,Hello Kitty: Ringo no Mori no Mystery,5.75,100,492,2,2007,1,9,299,0
9560,Hoka Hoka Kazoku,5.75,1001,673,2,1976,1,13,196,0
9562,Joleobban,5.75,1,1182,0,2016,0,9,369,0
9564,Kigyou Senshi Yamazaki: Long Distance Call,5.75,1,955,1,1997,0,9,156,0
9565,Kingdom of Chaos: Born to Kill,5.75,100,981,1,2003,1,14,199,0
9571,Bouken! Iczer 3,5.74,100,2563,1,1990,2,3,283,0
9573,Chokkyuu Hyoudai Robot Anime: Straight Title,5.74,100,2282,2,2013,2,9,188,0
9574,Chouetsu Sekai,5.74,100,540,1,1991,2,3,199,0
9575,Diabolik Lovers OVA,5.74,1,34769,1,2015,0,14,199,0
9576,Duel Masters Movie 1: Yami no Shiro no Maryuuou,5.74,1,1198,0,2005,2,9,199,0
9578,Fruity Samurai,5.74,100,599,2,2013,0,9,237,0
9580,Gunparade Orchestra OVA,5.74,100,779,1,2006,0,9,311,0
9584,It's My Life,5.74,1,7380,1,2019,3,9,369,0
9587,Kiki to Lala no Ohimesama ni Naritai,5.74,1,361,1,1993,1,10,78,0
9592,Mighty Orbots,5.74,100,671,2,1984,2,9,28,0
9594,Omukaisan,5.74,1,202,0,2007,0,9,33,0
9595,SD Gundam Gaiden,5.74,100,2621,1,1990,0,9,265,0
9596,Seoul-yeok,5.74,1,6602,0,2016,2,9,137,0
9598,Tamayomi,5.74,100,28435,2,2020,2,10,199,0
9599,Tatakae!! Ramenman (Movie),5.74,1,534,0,1988,2,5,340,0
9600,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,5.74,100,1159,1,2004,0,9,199,0
9602,Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua,5.74,1,375,0,2011,2,9,70,0
9603,Zenmai Zamurai,5.74,500,495,2,2006,1,5,190,0
9604,Neko Neko Fantasia,5.73,1,874,1,1991,2,3,1,0
9608,Porong Porong Pororo 2,5.73,100,375,2,2005,0,9,199,0
9609,Rebirth,5.73,100,3784,2,2020,1,5,169,0
9610,Sekaikei Sekai Ron,5.73,1,1060,1,2009,0,9,112,0
9612,Shuten Douji,5.73,100,2835,1,1989,0,9,299,0
9614,Sweet Valerian,5.73,100,2750,2,2004,0,5,199,0
9617,Aesop's World,5.73,100,545,2,1999,2,9,265,0
9618,Akane Maniax,5.73,100,17792,1,2004,0,3,299,0
9620,Asako Get You!!,5.73,100,3849,1,2013,0,0,194,0
9625,Cream Lemon: New Generation,5.73,100,1702,1,2006,4,9,199,0
9626,Devilman Memorial,5.73,1,1627,1,1999,2,0,290,0
9630,Gamba: Gamba to Nakama-tachi,5.73,1,598,0,2015,2,8,227,0
9633,Hello Kitty no Cinderella (OVA),5.73,1,475,1,2001,0,6,323,0
9634,Hoshi no Umi no Amuri,5.73,100,3237,1,2008,0,9,307,0
9637,Izumo,5.73,100,938,1,1991,2,14,119,0
9642,Maps,5.73,100,2123,1,1994,0,3,194,0
9643,Akai Koudan Zillion: Utahime Yakyoku,5.72,1,1212,1,1988,3,9,199,0
9644,Animation!,5.72,100,687,1,2006,2,9,112,0
9647,Aquarion Logos,5.72,100,21150,2,2015,0,9,199,0
9649,Babel Nisei (2001),5.72,100,3111,2,2001,2,9,199,0
9650,Bakumatsu,5.72,100,21459,2,2018,0,5,311,0
9651,Battery,5.72,100,48862,2,2016,2,9,184,0
9652,Cosplay Complex: Extra Identification,5.72,1,2847,1,2004,0,9,194,0
9654,Dai Yamato Zero-gou,5.72,100,1283,1,2004,2,9,194,0
9655,Down Load: Namu Amida Butsu wa Ai no Uta,5.72,1,2470,1,1992,2,9,220,0
9656,Duel Masters (2017),5.72,100,1513,2,2017,1,3,82,0
9659,Gall Force: New Era,5.72,100,2000,1,1991,2,10,33,0
9662,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,5.72,1,1458,0,1989,2,9,199,0
9665,Kidou Shinsengumi Moeyo Ken,5.72,100,1747,1,2003,0,0,283,0
9668,Lemon Angel (1988),5.72,100,1560,2,1988,0,5,116,0
9669,Majokko Club Yoningumi: A Kuukan kara no Alien X,5.72,1,1043,1,1987,0,5,199,0
9673,Mofumofuiction,5.72,1,225,0,2018,2,5,53,0
9675,Pugyuru,5.72,100,4244,2,2004,2,5,178,0
9676,Rokudenashi Blues,5.72,1,1827,0,1992,1,5,328,0
9679,Stand My Heroes: Piece of Truth,5.72,100,22071,2,2019,0,5,317,0
9681,Toe! Space Attendant Aoi,5.72,1,804,0,2019,2,5,283,0
9682,What's Michael?,5.72,1,969,1,1985,0,5,323,0
9684,Mobile Suit SD Gundam Mk V,5.71,100,2348,1,1990,1,5,347,0
9690,Schoolgirl Strikers: Animation Channel,5.71,100,18669,2,2017,2,5,33,0
9692,Seisenshi Dunbine OVA,5.71,100,1967,1,1988,2,5,340,0
9693,Shounen Ashibe: Go! Go! Goma-chan 3,5.71,100,654,2,2018,1,5,199,0
9694,Sin: Nanatsu no Taizai,5.71,100,129501,2,2017,1,5,197,0
9696,Sprite: Between Two Worlds,5.71,100,2174,1,1997,2,5,273,0
9697,Unkai no Meikyuu Zeguy,5.71,100,1717,1,1993,2,5,199,0
9699,Yami Shibai 8,5.71,100,11168,2,2021,0,5,199,0
9701,Youtai Nuhai Zai Shanghai,5.71,1,408,0,2010,2,5,286,0
9702,Ai City,5.71,1,5557,0,1986,3,5,258,0
9709,Calm,5.71,1,1527,0,2007,2,5,169,0
9710,Chouon Senshi Borgman: Lovers Rain,5.71,1,944,0,1990,0,5,199,0
9711,Denshinbashira no Okaasan,5.71,1,449,0,2005,2,5,64,0
9714,Gang-aji Ttong,5.71,1,3016,0,2003,0,5,323,0
9715,Guraburu!,5.71,100,11717,2,2020,4,5,237,0
9716,Handsome Girl,5.71,1,3529,1,1992,2,5,299,0
9718,Hyakuren no Haou to Seiyaku no Valkyria,5.71,100,155697,2,2018,1,5,340,0
9720,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,5.71,1,4313,1,2014,0,5,284,0
9721,K: Seven Stories - The Idol K,5.71,100,5556,0,2018,0,5,340,0
9726,Around,5.7,1,1106,0,2007,0,5,199,0
9727,Bab Mook Ja,5.7,1,701,0,2007,2,5,223,0
9730,Chiisana Jumbo,5.7,1,553,0,1977,0,5,313,0
9732,Fuuun Ishin Dai☆Shogun,5.7,100,24352,2,2014,4,5,323,0
9733,Goulart Knights: Evoked the Beginning Black,5.7,1,10881,1,2010,1,5,299,0
9736,Jingai-san no Yome,5.7,100,35914,2,2018,2,5,299,0
9737,Kagaku na Yatsura,5.7,1,23002,1,2013,2,5,199,0
9739,Karasu Tengu Kabuto: Ougon no Me no Kemono,5.7,1,1260,1,1992,2,5,199,0
9742,Kuroi Ame ni Utarete,5.7,1,703,0,1984,3,5,72,0
9746,Mahoutsukai Tai! vs. Shamanic Princess,5.7,1,1444,1,1998,3,5,25,0
9750,Shinseiki Duel Masters Flash,5.7,100,649,2,2006,2,5,325,0
9755,Monoshiri Daigaku: Ashita no Calendar,5.69,1001,573,2,1966,0,5,214,0
9756,Ninja Mono,5.69,100,2776,1,1996,1,5,199,0
9757,Porong Porong Pororo 3,5.69,100,348,2,2009,0,5,112,0
9759,Rakushou! Hyper Doll,5.69,100,2153,1,1995,2,5,323,0
9761,RErideD: Tokigoe no Derrida,5.69,100,37440,2,2018,0,5,265,0
9765,Umi no Mizu wa Naze Karai,5.69,1,1138,0,1935,2,5,199,0
9767,Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,5.69,1,928,1,2007,2,5,34,0
9768,Youseiki Suikoden,5.69,1,2587,1,1993,0,5,247,0
9770,Ahiru no Pekkle no Aladdin to Mahou no Lamp,5.69,1,396,1,1993,0,5,340,0
9772,Alexander Senki,5.69,100,7171,2,1999,0,5,199,0
9773,Andersen Monogatari,5.69,1,863,0,1968,2,5,336,0
9774,Byulbyul Iyagi,5.69,100,417,0,2005,2,5,33,0
9775,Canvas: Sepia-iro no Motif,5.69,100,7087,1,2001,0,5,323,0
9777,Disney Tsum Tsum,5.69,100,966,2,2015,0,5,290,0
9778,Dragoon,5.69,100,1657,1,1997,2,5,340,0
9780,Fushigi na Elevator,5.69,1,593,0,1991,2,5,354,0
9781,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,5.69,1,473,1,1994,1,5,199,0
9782,Kaitou Reinya,5.69,100,3248,2,2010,0,5,231,0
9783,Kandagawa Jet Girls,5.69,100,33002,2,2019,0,5,48,0
9784,Kobutori,5.69,1,473,0,1918,2,5,199,0
9785,Kumo to Tulip,5.69,1,1948,0,1943,2,5,238,0
9789,Alexandros no Ketsudan,5.68,1,560,1,2003,2,5,66,0
9790,Aware! Meisaku-kun,5.68,1,591,2,2016,2,5,33,0
9792,Bakumatsu: Crisis,5.68,100,11023,2,2019,2,5,55,0
9798,Fushigi no Kuni no Miyuki-chan,5.68,100,10975,1,1995,4,5,199,0
9799,Gdleen,5.68,1,1070,1,1990,2,5,199,0
9807,Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,5.68,1,804,1,1987,4,5,45,0
9808,Kirin Monoshiri Yakata,5.68,1001,560,2,1975,2,5,150,0
9809,Kumo no Ito (2000),5.68,1,526,1,2000,2,5,343,0
9810,Kyoufu Shinbun,5.68,100,631,1,1991,1,5,199,0
9811,MAPS: Densetsu no Samayoeru Seijin-tachi,5.68,1,973,0,1987,2,5,282,0
9815,Pelican Road Club Caroucha,5.68,1,549,1,1986,2,5,369,0
9816,Porong Porong Pororo 5,5.68,100,351,2,2014,1,5,360,0
9817,Sekai Monoshiri Ryoko,5.68,1001,607,2,1971,1,5,128,0
9818,Shadowverse (TV),5.68,100,12217,2,2020,0,5,128,0
9819,Shijin no Shougai,5.68,1,1379,0,1974,0,5,169,0
9820,Shounen Ninja Kaze no Fujimaru,5.68,100,811,2,1964,2,5,236,0
9822,VS Knight Lamune & 40 Fresh,5.68,100,2361,1,1997,2,5,31,0
9823,Zhan Long Si Qu,5.68,100,399,2,2009,0,5,199,0
9824,Nar Doma,5.67,100,2537,2,2015,2,5,258,0
9825,Oniku Daisuki! Zeushi-kun,5.67,100,432,2,2014,0,5,276,0
9827,Scarlet Nexus,5.67,100,70025,2,2021,2,5,131,0
9832,Transformers Zone,5.67,1,1710,1,1990,2,5,323,0
9836,Zukkoke Knight: Don De La Mancha,5.67,100,617,2,1980,2,5,280,0
9838,Animegatari,5.67,100,4546,0,2015,2,5,194,0
9840,Backkom Sports,5.67,100,619,2,2009,2,5,244,0
